work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023.0,SE,FT,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,110000.0,USD,110000.0,US,100.0,US,M
2023.0,MI,FT,Data Analyst,90000.0,USD,90000.0,US,0.0,US,M
2023.0,MI,FT,Data Analyst,75000.0,USD,75000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,240000.0,USD,240000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,183600.0,USD,183600.0,US,0.0,US,M
2023.0,MI,FT,Data Specialist,130000.0,USD,130000.0,US,0.0,US,M
2023.0,MI,FT,Data Specialist,80000.0,USD,80000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,250000.0,USD,250000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,150000.0,USD,150000.0,US,0.0,US,M
2023.0,SE,FT,Data Analytics Manager,160000.0,USD,160000.0,US,100.0,US,M
2023.0,SE,FT,Data Analytics Manager,120000.0,USD,120000.0,US,100.0,US,M
2023.0,SE,FT,Machine Learning Engineer,289076.0,USD,289076.0,US,0.0,US,M
2023.0,SE,FT,Machine Learning Engineer,202353.0,USD,202353.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,155000.0,USD,155000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,106000.0,USD,106000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,200000.0,USD,200000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,157750.0,USD,157750.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,104650.0,USD,104650.0,US,100.0,US,M
2023.0,MI,FT,Data Scientist,180000.0,USD,180000.0,US,100.0,US,M
2023.0,MI,FT,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M
2023.0,EX,FT,Data Scientist,200000.0,USD,200000.0,US,0.0,US,M
2023.0,EX,FT,Data Scientist,145000.0,USD,145000.0,US,0.0,US,M
2023.0,MI,FT,Lead Data Analyst,68000.0,USD,68000.0,US,0.0,US,L
2023.0,EN,FT,BI Data Engineer,60000.0,USD,60000.0,US,100.0,US,M
2023.0,EN,FT,Data Engineer,85000.0,USD,85000.0,US,0.0,US,M
2023.0,EN,FT,Data Engineer,65000.0,USD,65000.0,US,0.0,US,M
2023.0,MI,FT,Data Engineer,125000.0,USD,125000.0,US,0.0,US,M
2023.0,MI,FT,Data Engineer,90000.0,USD,90000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,105000.0,USD,105000.0,US,100.0,US,M
2023.0,SE,FT,Data Analyst,90000.0,USD,90000.0,US,100.0,US,M
2023.0,SE,FT,Analytics Engineer,179820.0,USD,179820.0,US,0.0,US,M
2023.0,SE,FT,Analytics Engineer,143860.0,USD,143860.0,US,,US,
2023.0,SE,FT,Data Analyst,135000.0,USD,135000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,105500.0,USD,105500.0,US,0.0,US,M
2023.0,EN,FT,Research Engineer,155000.0,USD,155000.0,US,0.0,US,M
2023.0,EN,FT,Research Engineer,125000.0,USD,125000.0,US,0.0,US,M
2023.0,SE,FT,Machine Learning Engineer,241000.0,USD,241000.0,US,0.0,US,M
2023.0,SE,FT,Machine Learning Engineer,181000.0,USD,181000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,252000.0,USD,252000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,154000.0,USD,154000.0,US,0.0,US,M
2023.0,EX,FT,Data Architect,180000.0,USD,180000.0,US,0.0,US,M
2023.0,EX,FT,Data Architect,155000.0,USD,155000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,191765.0,USD,191765.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,134236.0,USD,134236.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,175000.0,USD,175000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,237000.0,USD,237000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100.0,US,M
2023.0,EN,FT,Research Engineer,155000.0,USD,155000.0,US,0.0,US,M
2023.0,EN,FT,Research Engineer,125000.0,USD,125000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,80000.0,USD,80000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,70000.0,USD,70000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,146000.0,USD,146000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,75000.0,USD,75000.0,US,0.0,US,M
2023.0,EN,FT,Data Analyst,64200.0,USD,64200.0,US,100.0,US,M
2023.0,EN,FT,Data Analyst,56100.0,USD,56100.0,US,100.0,US,M
2023.0,SE,FT,Machine Learning Engineer,170000.0,USD,170000.0,US,0.0,US,M
2023.0,SE,FT,Machine Learning Engineer,130000.0,USD,130000.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,208450.0,USD,208450.0,US,100.0,US,M
2023.0,SE,FT,Data Analyst,170550.0,USD,170550.0,US,100.0,US,M
2023.0,SE,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0.0,US,M
2023.0,SE,FT,Machine Learning Engineer,100000.0,USD,100000.0,US,0.0,US,M
2023.0,MI,FT,Data Manager,135000.0,USD,135000.0,US,0.0,US,M
2023.0,MI,FT,Data Manager,120000.0,USD,120000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,200000.0,USD,200000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,171250.0,USD,171250.0,IE,0.0,IE,M
2023.0,SE,FT,Data Scientist,113750.0,USD,113750.0,IE,0.0,IE,M
2023.0,SE,FT,Applied Scientist,222200.0,USD,222200.0,US,0.0,US,L
2023.0,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0.0,US,L
2023.0,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0.0,US,L
2023.0,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0.0,US,L
2023.0,SE,FT,Data Analyst,153600.0,USD,153600.0,US,0.0,US,M
2023.0,SE,FT,Data Analyst,100500.0,USD,100500.0,US,0.0,US,M
2023.0,SE,FT,Applied Scientist,205000.0,USD,205000.0,US,100.0,US,M
2023.0,SE,FT,Applied Scientist,184000.0,USD,184000.0,US,100.0,US,M
2023.0,SE,FT,Machine Learning Engineer,115000.0,USD,115000.0,CA,100.0,CA,M
2023.0,SE,FT,Machine Learning Engineer,95000.0,USD,95000.0,CA,100.0,CA,M
2023.0,MI,FT,Data Analyst,182500.0,USD,182500.0,US,0.0,US,M
2023.0,MI,FT,Data Analyst,121500.0,USD,121500.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,203100.0,USD,203100.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,114500.0,USD,114500.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0.0,US,M
2023.0,EN,FT,Data Engineer,92700.0,USD,92700.0,US,100.0,US,M
2023.0,EN,FT,Data Engineer,61800.0,USD,61800.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,160000.0,USD,160000.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,258000.0,USD,258000.0,CA,0.0,CA,M
2023.0,SE,FT,Data Scientist,190000.0,USD,190000.0,CA,0.0,CA,M
2023.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,135000.0,USD,135000.0,US,0.0,US,M
2023.0,MI,FT,Data Architect,167500.0,USD,167500.0,US,0.0,US,M
2023.0,MI,FT,Data Architect,106500.0,USD,106500.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,195000.0,USD,195000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0.0,US,M
2023.0,MI,FT,Data Engineer,146000.0,USD,146000.0,US,0.0,US,M
2023.0,MI,FT,Data Engineer,75000.0,USD,75000.0,US,0.0,US,M
2023.0,EX,FT,Data Engineer,286000.0,USD,286000.0,US,100.0,US,M
2023.0,EX,FT,Data Engineer,207000.0,USD,207000.0,US,100.0,US,M
2023.0,SE,FT,Data Analyst,100000.0,USD,100000.0,US,100.0,US,M
2023.0,SE,FT,Data Analyst,80000.0,USD,80000.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,223250.0,USD,223250.0,US,,,M
2023.0,SE,FT,Data Engineer,178600.0,USD,178600.0,US,0.0,US,M
2023.0,EX,FT,Director of Data Science,353200.0,USD,353200.0,US,0.0,US,M
2023.0,EX,FT,Director of Data Science,249300.0,USD,249300.0,US,0.0,US,M
2023.0,MI,FT,Machine Learning Scientist,230000.0,USD,230000.0,US,0.0,US,M
2023.0,MI,FT,Machine Learning Scientist,220000.0,USD,220000.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,297300.0,USD,297300.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,,USD,198200.0,US,100.0,US,M
2023.0,MI,FT,Research Scientist,210000.0,USD,210000.0,US,100.0,US,M
2023.0,MI,FT,,151800.0,USD,151800.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,200000.0,USD,200000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,317070.0,USD,317070.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,170730.0,USD,170730.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,128000.0,USD,128000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0.0,US,M
2023.0,SE,FT,AI Developer,108000.0,USD,108000.0,UA,0.0,UA,M
2023.0,SE,FT,AI Developer,60000.0,USD,,UA,0.0,UA,M
2023.0,MI,FT,MLOps Engineer,134000.0,USD,134000.0,US,100.0,US,M
2023.0,MI,FT,MLOps Engineer,124000.0,USD,124000.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,171250.0,USD,171250.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,113750.0,USD,113750.0,US,0.0,US,M
2023.0,MI,FT,Research Scientist,210000.0,USD,210000.0,US,100.0,US,M
2023.0,MI,FT,,151800.0,USD,151800.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,200000.0,USD,200000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,317070.0,USD,317070.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,170730.0,USD,170730.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,128000.0,USD,128000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0.0,US,M
2023.0,SE,FT,AI Developer,108000.0,USD,108000.0,UA,0.0,UA,M
2023.0,SE,FT,AI Developer,60000.0,USD,,UA,0.0,UA,M
2023.0,MI,FT,MLOps Engineer,134000.0,USD,134000.0,US,100.0,US,M
2023.0,MI,FT,MLOps Engineer,124000.0,USD,124000.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,171250.0,USD,171250.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,113750.0,USD,113750.0,US,0.0,US,M
2023.0,MI,FT,Research Scientist,210000.0,USD,210000.0,US,100.0,US,M
2023.0,MI,FT,,151800.0,USD,151800.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,200000.0,USD,200000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100.0,US,M
2023.0,SE,FT,Data Scientist,317070.0,USD,317070.0,US,0.0,US,M
2023.0,SE,FT,Data Scientist,170730.0,USD,170730.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,128000.0,USD,128000.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0.0,US,M
2023.0,SE,FT,AI Developer,108000.0,USD,108000.0,UA,0.0,UA,M
2023.0,SE,FT,AI Developer,60000.0,USD,,UA,0.0,UA,M
2023.0,MI,FT,MLOps Engineer,134000.0,USD,134000.0,US,100.0,US,M
2023.0,MI,FT,MLOps Engineer,124000.0,USD,124000.0,US,100.0,US,M
2023.0,SE,FT,Data Engineer,171250.0,USD,171250.0,US,0.0,US,M
2023.0,SE,FT,Data Engineer,113750.0,USD,113750.0,US,0.0,US,M
