sotre_id,store_type,store_size,department_id,date,month,weekly_sales
2,A,202307,13,2012-09-28,9,44953.35
2,A,202307,13,2012-10-05,10,50442.51
2,A,202307,13,2012-10-12,10,44493.28
2,A,202307,13,2012-10-19,10,45272.78
2,A,202307,13,2012-10-26,10,47892.06
2,A,202307,14,2010-02-05,2,26425.58
2,A,202307,14,2010-02-12,2,22993.48
2,A,202307,14,2010-02-19,2,25802.77
2,A,202307,14,2010-02-26,2,23585.55
2,A,202307,14,2010-03-05,3,24936.9
2,A,202307,14,2010-03-12,3,19373.8
2,A,202307,14,2010-03-19,3,20236.78
2,A,202307,14,2010-03-26,3,18939.91
2,A,202307,14,2010-04-02,4,19648.41
2,A,202307,14,2010-04-09,4,18929.69
2,A,202307,14,2010-04-16,4,15584.61
2,A,202307,14,2010-04-23,4,16881.86
2,A,202307,14,2010-04-30,4,16125.19
2,A,202307,14,2010-05-07,5,20054.97
2,A,202307,14,2010-05-14,5,19351.92
2,A,202307,14,2010-05-21,5,18529.31
2,A,202307,14,2010-05-28,5,18552.58
2,A,202307,14,2010-06-04,6,19716.99
2,A,202307,14,2010-06-11,6,20276.94
2,A,202307,14,2010-06-18,6,18450.15
2,A,202307,14,2010-06-25,6,16534.18
2,A,202307,14,2010-07-02,7,20027.37
2,A,202307,14,2010-07-09,7,17849.39
2,A,202307,14,2010-07-16,7,18449.13
2,A,202307,14,2010-07-23,7,16611.98
2,A,202307,14,2010-07-30,7,17320.14
2,A,202307,14,2010-08-06,8,20406.24
2,A,202307,14,2010-08-13,8,17538.24
2,A,202307,14,2010-08-20,8,20366.05
2,A,202307,14,2010-08-27,8,19669.65
2,A,202307,14,2010-09-03,9,20221.83
2,A,202307,14,2010-09-10,9,20507.83
2,A,202307,14,2010-09-17,9,18320.26
2,A,202307,14,2010-09-24,9,16957.73
2,A,202307,14,2010-10-01,10,18869.84
2,A,202307,14,2010-10-08,10,18464.96
2,A,202307,14,2010-10-15,10,18012.26
2,A,202307,14,2010-10-22,10,16546.89
2,A,202307,14,2010-10-29,10,17557.0
2,A,202307,14,2010-11-05,11,19859.89
2,A,202307,14,2010-11-12,11,18895.4
2,A,202307,14,2010-11-19,11,29749.98
2,A,202307,14,2010-11-26,11,56144.11
2,A,202307,14,2010-12-03,12,26246.33
2,A,202307,14,2010-12-10,12,33966.75
2,A,202307,14,2010-12-17,12,46254.94
2,A,202307,14,2010-12-24,12,76486.63
2,A,202307,14,2010-12-31,12,23161.13
2,A,202307,14,2011-01-07,1,16916.65
2,A,202307,14,2011-01-14,1,16438.95
2,A,202307,14,2011-01-21,1,19331.36
2,A,202307,14,2011-01-28,1,20790.92
2,A,202307,14,2011-02-04,2,20956.14
2,A,202307,14,2011-02-11,2,24718.91
2,A,202307,14,2011-02-18,2,25035.76
2,A,202307,14,2011-02-25,2,18468.61
2,A,202307,14,2011-03-04,3,20675.84
2,A,202307,14,2011-03-11,3,20061.64
2,A,202307,14,2011-03-18,3,17797.7
2,A,202307,14,2011-03-25,3,15337.73
2,A,202307,14,2011-04-01,4,19893.39
2,A,202307,14,2011-04-08,4,17809.41
2,A,202307,14,2011-04-15,4,15774.0
2,A,202307,14,2011-04-22,4,16252.3
2,A,202307,14,2011-04-29,4,16214.02
2,A,202307,14,2011-05-06,5,20475.27
2,A,202307,14,2011-05-13,5,19521.67
2,A,202307,14,2011-05-20,5,17834.92
2,A,202307,14,2011-05-27,5,18223.68
2,A,202307,14,2011-06-03,6,18548.61
2,A,202307,14,2011-06-10,6,17394.06
2,A,202307,14,2011-06-17,6,17730.08
2,A,202307,14,2011-06-24,6,17780.68
2,A,202307,14,2011-07-01,7,18266.58
2,A,202307,14,2011-07-08,7,19241.44
2,A,202307,14,2011-07-15,7,16125.94
2,A,202307,14,2011-07-22,7,17949.03
2,A,202307,14,2011-07-29,7,15194.01
2,A,202307,14,2011-08-05,8,19150.57
2,A,202307,14,2011-08-12,8,16991.05
2,A,202307,14,2011-08-19,8,16320.3
2,A,202307,14,2011-08-26,8,16250.06
2,A,202307,14,2011-09-02,9,16404.21
2,A,202307,14,2011-09-09,9,17840.64
2,A,202307,14,2011-09-16,9,15101.08
2,A,202307,14,2011-09-23,9,16580.34
2,A,202307,14,2011-09-30,9,15396.74
2,A,202307,14,2011-10-07,10,16962.2
2,A,202307,14,2011-10-14,10,17825.09
2,A,202307,14,2011-10-21,10,18247.67
2,A,202307,14,2011-10-28,10,18521.6
2,A,202307,14,2011-11-04,11,19940.83
2,A,202307,14,2011-11-11,11,22006.37
2,A,202307,14,2011-11-18,11,25460.97
2,A,202307,14,2011-11-25,11,63334.0
2,A,202307,14,2011-12-02,12,26538.9
2,A,202307,14,2011-12-09,12,33026.41
2,A,202307,14,2011-12-16,12,40104.81
2,A,202307,14,2011-12-23,12,67053.47
2,A,202307,14,2011-12-30,12,30419.21
2,A,202307,14,2012-01-06,1,20087.89
2,A,202307,14,2012-01-13,1,19330.06
2,A,202307,14,2012-01-20,1,18993.71
2,A,202307,14,2012-01-27,1,19828.28
2,A,202307,14,2012-02-03,2,24060.84
2,A,202307,14,2012-02-10,2,26428.15
2,A,202307,14,2012-02-17,2,26357.43
2,A,202307,14,2012-02-24,2,21245.98
2,A,202307,14,2012-03-02,3,23406.63
2,A,202307,14,2012-03-09,3,21101.45
2,A,202307,14,2012-03-16,3,21421.17
2,A,202307,14,2012-03-23,3,17022.52
2,A,202307,14,2012-03-30,3,16866.61
2,A,202307,14,2012-04-06,4,19585.46
2,A,202307,14,2012-04-13,4,22766.23
2,A,202307,14,2012-04-20,4,19582.61
2,A,202307,14,2012-04-27,4,18573.31
2,A,202307,14,2012-05-04,5,20525.75
2,A,202307,14,2012-05-11,5,22581.53
2,A,202307,14,2012-05-18,5,24262.67
2,A,202307,14,2012-05-25,5,20048.95
2,A,202307,14,2012-06-01,6,22565.57
2,A,202307,14,2012-06-08,6,22170.57
2,A,202307,14,2012-06-15,6,21919.88
2,A,202307,14,2012-06-22,6,19647.21
2,A,202307,14,2012-06-29,6,20047.01
2,A,202307,14,2012-07-06,7,23682.42
2,A,202307,14,2012-07-13,7,17747.66
2,A,202307,14,2012-07-20,7,15821.3
2,A,202307,14,2012-07-27,7,18600.51
2,A,202307,14,2012-08-03,8,16229.35
2,A,202307,14,2012-08-10,8,17308.87
2,A,202307,14,2012-08-17,8,17888.07
2,A,202307,14,2012-08-24,8,17374.02
2,A,202307,14,2012-08-31,8,17516.64
2,A,202307,14,2012-09-07,9,19536.7
2,A,202307,14,2012-09-14,9,15959.23
2,A,202307,14,2012-09-21,9,18745.59
2,A,202307,14,2012-09-28,9,14039.31
2,A,202307,14,2012-10-05,10,19510.9
2,A,202307,14,2012-10-12,10,18380.89
2,A,202307,14,2012-10-19,10,19174.57
2,A,202307,14,2012-10-26,10,18348.17
2,A,202307,16,2010-02-05,2,9674.86
2,A,202307,16,2010-02-12,2,9987.62
2,A,202307,16,2010-02-19,2,11495.54
2,A,202307,16,2010-02-26,2,12558.37
2,A,202307,16,2010-03-05,3,21957.34
2,A,202307,16,2010-03-12,3,25826.56
2,A,202307,16,2010-03-19,3,45310.9
2,A,202307,16,2010-03-26,3,22084.09
2,A,202307,16,2010-04-02,4,48041.98
2,A,202307,16,2010-04-09,4,58887.31
2,A,202307,16,2010-04-16,4,67515.61
2,A,202307,16,2010-04-23,4,48577.91
2,A,202307,16,2010-04-30,4,59737.98
2,A,202307,16,2010-05-07,5,54829.3
2,A,202307,16,2010-05-14,5,44648.12
2,A,202307,16,2010-05-21,5,46300.64
2,A,202307,16,2010-05-28,5,59638.47
2,A,202307,16,2010-06-04,6,69765.65
2,A,202307,16,2010-06-11,6,51913.06
2,A,202307,16,2010-06-18,6,57212.57
2,A,202307,16,2010-06-25,6,54304.31
2,A,202307,16,2010-07-02,7,44514.67
2,A,202307,16,2010-07-09,7,42022.73
2,A,202307,16,2010-07-16,7,36305.11
2,A,202307,16,2010-07-23,7,36604.99
2,A,202307,16,2010-07-30,7,29812.69
2,A,202307,16,2010-08-06,8,32172.54
2,A,202307,16,2010-08-13,8,27186.27
2,A,202307,16,2010-08-20,8,24058.13
2,A,202307,16,2010-08-27,8,18214.97
2,A,202307,16,2010-09-03,9,23042.29
2,A,202307,16,2010-09-10,9,20287.38
2,A,202307,16,2010-09-17,9,17120.84
2,A,202307,16,2010-09-24,9,17588.99
2,A,202307,16,2010-10-01,10,13570.97
2,A,202307,16,2010-10-08,10,13689.36
2,A,202307,16,2010-10-15,10,11764.12
2,A,202307,16,2010-10-22,10,9896.08
2,A,202307,16,2010-10-29,10,8448.19
2,A,202307,16,2010-11-05,11,7414.42
2,A,202307,16,2010-11-12,11,6766.04
2,A,202307,16,2010-11-19,11,7492.7
2,A,202307,16,2010-11-26,11,10354.51
2,A,202307,16,2010-12-03,12,4512.83
2,A,202307,16,2010-12-10,12,5824.27
2,A,202307,16,2010-12-17,12,5383.66
2,A,202307,16,2010-12-24,12,6912.04
2,A,202307,16,2010-12-31,12,4678.67
2,A,202307,16,2011-01-07,1,5668.32
2,A,202307,16,2011-01-14,1,7539.94
2,A,202307,16,2011-01-21,1,7192.85
2,A,202307,16,2011-01-28,1,8558.07
2,A,202307,16,2011-02-04,2,11660.16
2,A,202307,16,2011-02-11,2,12075.76
2,A,202307,16,2011-02-18,2,15566.84
2,A,202307,16,2011-02-25,2,23137.36
2,A,202307,16,2011-03-04,3,29704.92
2,A,202307,16,2011-03-11,3,25803.25
2,A,202307,16,2011-03-18,3,43939.89
2,A,202307,16,2011-03-25,3,52536.38
2,A,202307,16,2011-04-01,4,40585.79
2,A,202307,16,2011-04-08,4,48360.42
2,A,202307,16,2011-04-15,4,43826.18
2,A,202307,16,2011-04-22,4,43993.76
2,A,202307,16,2011-04-29,4,38636.29
2,A,202307,16,2011-05-06,5,37593.03
2,A,202307,16,2011-05-13,5,43716.62
2,A,202307,16,2011-05-20,5,39997.54
2,A,202307,16,2011-05-27,5,39900.87
2,A,202307,16,2011-06-03,6,60383.42
2,A,202307,16,2011-06-10,6,51390.09
2,A,202307,16,2011-06-17,6,46432.64
2,A,202307,16,2011-06-24,6,41742.56
2,A,202307,16,2011-07-01,7,45377.7
2,A,202307,16,2011-07-08,7,46554.94
2,A,202307,16,2011-07-15,7,32239.86
2,A,202307,16,2011-07-22,7,31599.97
2,A,202307,16,2011-07-29,7,26455.06
2,A,202307,16,2011-08-05,8,23871.68
2,A,202307,16,2011-08-12,8,21574.38
2,A,202307,16,2011-08-19,8,19526.92
2,A,202307,16,2011-08-26,8,18011.32
2,A,202307,16,2011-09-02,9,18111.52
2,A,202307,16,2011-09-09,9,16794.46
2,A,202307,16,2011-09-16,9,12371.14
2,A,202307,16,2011-09-23,9,11305.76
2,A,202307,16,2011-09-30,9,10694.72
2,A,202307,16,2011-10-07,10,11698.05
2,A,202307,16,2011-10-14,10,8461.04
2,A,202307,16,2011-10-21,10,8275.43
2,A,202307,16,2011-10-28,10,8030.03
2,A,202307,16,2011-11-04,11,7047.32
2,A,202307,16,2011-11-11,11,5551.97
2,A,202307,16,2011-11-18,11,6351.17
2,A,202307,16,2011-11-25,11,9528.26
2,A,202307,16,2011-12-02,12,5247.3
2,A,202307,16,2011-12-09,12,5540.47
2,A,202307,16,2011-12-16,12,4877.02
2,A,202307,16,2011-12-23,12,6874.56
2,A,202307,16,2011-12-30,12,6120.69
2,A,202307,16,2012-01-06,1,6857.17
2,A,202307,16,2012-01-13,1,5822.21
2,A,202307,16,2012-01-20,1,6390.02
2,A,202307,16,2012-01-27,1,6766.53
2,A,202307,16,2012-02-03,2,12100.76
2,A,202307,16,2012-02-10,2,14331.81
2,A,202307,16,2012-02-17,2,11628.3
2,A,202307,16,2012-02-24,2,18344.1
2,A,202307,16,2012-03-02,3,29071.02
2,A,202307,16,2012-03-09,3,30060.91
2,A,202307,16,2012-03-16,3,38449.89
2,A,202307,16,2012-03-23,3,39796.37
2,A,202307,16,2012-03-30,3,57270.21
2,A,202307,16,2012-04-06,4,58753.03
2,A,202307,16,2012-04-13,4,49269.1
2,A,202307,16,2012-04-20,4,43658.78
2,A,202307,16,2012-04-27,4,47384.36
2,A,202307,16,2012-05-04,5,54561.21
2,A,202307,16,2012-05-11,5,45366.08
2,A,202307,16,2012-05-18,5,44772.09
2,A,202307,16,2012-05-25,5,53840.9
2,A,202307,16,2012-06-01,6,51827.41
2,A,202307,16,2012-06-08,6,44017.97
2,A,202307,16,2012-06-15,6,42603.99
2,A,202307,16,2012-06-22,6,45878.38
2,A,202307,16,2012-06-29,6,48796.53
2,A,202307,16,2012-07-06,7,49878.72
2,A,202307,16,2012-07-13,7,28746.12
2,A,202307,16,2012-07-20,7,30715.15
2,A,202307,16,2012-07-27,7,29470.21
2,A,202307,16,2012-08-03,8,30756.74
2,A,202307,16,2012-08-10,8,24513.0
2,A,202307,16,2012-08-17,8,21813.9
2,A,202307,16,2012-08-24,8,20245.01
2,A,202307,16,2012-08-31,8,18075.31
2,A,202307,16,2012-09-07,9,21633.53
2,A,202307,16,2012-09-14,9,10942.85
2,A,202307,16,2012-09-21,9,11361.67
2,A,202307,16,2012-09-28,9,10878.34
2,A,202307,16,2012-10-05,10,7781.04
2,A,202307,16,2012-10-12,10,8109.4
2,A,202307,16,2012-10-19,10,7769.29
2,A,202307,16,2012-10-26,10,7487.94
2,A,202307,17,2010-02-05,2,18810.11
2,A,202307,17,2010-02-12,2,16749.96
2,A,202307,17,2010-02-19,2,18650.87
2,A,202307,17,2010-02-26,2,16339.18
2,A,202307,17,2010-03-05,3,16338.14
2,A,202307,17,2010-03-12,3,15135.48
2,A,202307,17,2010-03-19,3,16941.45
2,A,202307,17,2010-03-26,3,13164.03
2,A,202307,17,2010-04-02,4,11679.99
2,A,202307,17,2010-04-09,4,10891.7
2,A,202307,17,2010-04-16,4,9750.12
2,A,202307,17,2010-04-23,4,10041.35
2,A,202307,17,2010-04-30,4,10763.28
2,A,202307,17,2010-05-07,5,12852.02
2,A,202307,17,2010-05-14,5,13109.68
2,A,202307,17,2010-05-21,5,12115.19
2,A,202307,17,2010-05-28,5,11622.26
2,A,202307,17,2010-06-04,6,13531.59
2,A,202307,17,2010-06-11,6,11925.21
2,A,202307,17,2010-06-18,6,12362.54
2,A,202307,17,2010-06-25,6,11772.69
2,A,202307,17,2010-07-02,7,11778.86
2,A,202307,17,2010-07-09,7,12685.71
2,A,202307,17,2010-07-16,7,11528.69
2,A,202307,17,2010-07-23,7,12036.4
2,A,202307,17,2010-07-30,7,11584.95
2,A,202307,17,2010-08-06,8,14647.2
2,A,202307,17,2010-08-13,8,13068.22
2,A,202307,17,2010-08-20,8,14337.45
2,A,202307,17,2010-08-27,8,14713.96
2,A,202307,17,2010-09-03,9,14536.02
2,A,202307,17,2010-09-10,9,12247.21
2,A,202307,17,2010-09-17,9,13889.59
2,A,202307,17,2010-09-24,9,12856.2
2,A,202307,17,2010-10-01,10,13697.8
2,A,202307,17,2010-10-08,10,13840.58
2,A,202307,17,2010-10-15,10,11289.27
2,A,202307,17,2010-10-22,10,11985.71
2,A,202307,17,2010-10-29,10,11703.28
2,A,202307,17,2010-11-05,11,11907.92
2,A,202307,17,2010-11-12,11,14651.57
2,A,202307,17,2010-11-19,11,15047.76
2,A,202307,17,2010-11-26,11,18737.13
2,A,202307,17,2010-12-03,12,13764.94
2,A,202307,17,2010-12-10,12,16238.47
2,A,202307,17,2010-12-17,12,19249.13
2,A,202307,17,2010-12-24,12,31310.15
2,A,202307,17,2010-12-31,12,15112.34
2,A,202307,17,2011-01-07,1,11669.55
2,A,202307,17,2011-01-14,1,10118.69
2,A,202307,17,2011-01-21,1,12629.08
2,A,202307,17,2011-01-28,1,13361.35
2,A,202307,17,2011-02-04,2,12555.71
2,A,202307,17,2011-02-11,2,14889.15
2,A,202307,17,2011-02-18,2,15655.64
2,A,202307,17,2011-02-25,2,13523.11
2,A,202307,17,2011-03-04,3,14623.41
2,A,202307,17,2011-03-11,3,14421.53
2,A,202307,17,2011-03-18,3,11930.46
2,A,202307,17,2011-03-25,3,11833.06
2,A,202307,17,2011-04-01,4,10087.98
2,A,202307,17,2011-04-08,4,11837.49
2,A,202307,17,2011-04-15,4,10306.42
2,A,202307,17,2011-04-22,4,10975.38
2,A,202307,17,2011-04-29,4,12134.16
2,A,202307,17,2011-05-06,5,13051.75
2,A,202307,17,2011-05-13,5,12790.97
2,A,202307,17,2011-05-20,5,10118.85
2,A,202307,17,2011-05-27,5,11691.14
2,A,202307,17,2011-06-03,6,13093.76
2,A,202307,17,2011-06-10,6,10668.24
2,A,202307,17,2011-06-17,6,13233.62
2,A,202307,17,2011-06-24,6,10329.03
2,A,202307,17,2011-07-01,7,11445.0
2,A,202307,17,2011-07-08,7,12433.78
2,A,202307,17,2011-07-15,7,12598.95
2,A,202307,17,2011-07-22,7,13731.02
2,A,202307,17,2011-07-29,7,13270.89
2,A,202307,17,2011-08-05,8,14366.25
2,A,202307,17,2011-08-12,8,14102.43
2,A,202307,17,2011-08-19,8,13943.95
2,A,202307,17,2011-08-26,8,13055.85
2,A,202307,17,2011-09-02,9,13639.99
2,A,202307,17,2011-09-09,9,13013.99
2,A,202307,17,2011-09-16,9,12527.68
2,A,202307,17,2011-09-23,9,12047.35
2,A,202307,17,2011-09-30,9,12234.4
2,A,202307,17,2011-10-07,10,11816.99
2,A,202307,17,2011-10-14,10,12107.11
2,A,202307,17,2011-10-21,10,11660.57
2,A,202307,17,2011-10-28,10,11827.4
2,A,202307,17,2011-11-04,11,13369.39
2,A,202307,17,2011-11-11,11,13599.24
2,A,202307,17,2011-11-18,11,13481.43
2,A,202307,17,2011-11-25,11,23668.23
2,A,202307,17,2011-12-02,12,15765.36
2,A,202307,17,2011-12-09,12,18441.24
2,A,202307,17,2011-12-16,12,21383.78
2,A,202307,17,2011-12-23,12,32817.23
2,A,202307,17,2011-12-30,12,18756.69
2,A,202307,17,2012-01-06,1,14106.21
2,A,202307,17,2012-01-13,1,11112.18
2,A,202307,17,2012-01-20,1,14019.6
2,A,202307,17,2012-01-27,1,12628.27
2,A,202307,17,2012-02-03,2,15024.68
2,A,202307,17,2012-02-10,2,17675.28
2,A,202307,17,2012-02-17,2,17462.79
2,A,202307,17,2012-02-24,2,18727.27
2,A,202307,17,2012-03-02,3,15866.49
2,A,202307,17,2012-03-09,3,14182.77
2,A,202307,17,2012-03-16,3,15851.1
2,A,202307,17,2012-03-23,3,12921.86
2,A,202307,17,2012-03-30,3,12559.67
2,A,202307,17,2012-04-06,4,13263.58
2,A,202307,17,2012-04-13,4,12726.55
2,A,202307,17,2012-04-20,4,11741.15
2,A,202307,17,2012-04-27,4,11799.54
2,A,202307,17,2012-05-04,5,13016.09
2,A,202307,17,2012-05-11,5,14189.92
2,A,202307,17,2012-05-18,5,16087.01
2,A,202307,17,2012-05-25,5,12672.66
2,A,202307,17,2012-06-01,6,12311.16
2,A,202307,17,2012-06-08,6,13684.66
2,A,202307,17,2012-06-15,6,14742.77
2,A,202307,17,2012-06-22,6,13206.37
2,A,202307,17,2012-06-29,6,14279.93
2,A,202307,17,2012-07-06,7,14409.95
2,A,202307,17,2012-07-13,7,12561.5
2,A,202307,17,2012-07-20,7,12582.05
2,A,202307,17,2012-07-27,7,11696.19
2,A,202307,17,2012-08-03,8,14022.9
2,A,202307,17,2012-08-10,8,13756.98
2,A,202307,17,2012-08-17,8,14577.63
2,A,202307,17,2012-08-24,8,13421.8
2,A,202307,17,2012-08-31,8,14446.1
2,A,202307,17,2012-09-07,9,13742.84
2,A,202307,17,2012-09-14,9,12251.02
2,A,202307,17,2012-09-21,9,13248.59
2,A,202307,17,2012-09-28,9,11926.62
2,A,202307,17,2012-10-05,10,13752.23
2,A,202307,17,2012-10-12,10,13786.08
2,A,202307,17,2012-10-19,10,12404.85
2,A,202307,17,2012-10-26,10,12016.19
2,A,202307,18,2010-02-05,2,7277.75
2,A,202307,18,2010-02-12,2,22756.44
2,A,202307,18,2010-02-19,2,18259.4
2,A,202307,18,2010-02-26,2,910.33
2,A,202307,18,2010-03-05,3,625.1
2,A,202307,18,2010-03-12,3,2693.39
2,A,202307,18,2010-03-19,3,2645.17
2,A,202307,18,2010-03-26,3,4777.04
2,A,202307,18,2010-04-02,4,23331.6
2,A,202307,18,2010-04-09,4,12103.12
2,A,202307,18,2010-04-16,4,535.77
2,A,202307,18,2010-04-23,4,19.9
2,A,202307,18,2010-04-30,4,30.69
2,A,202307,18,2010-05-07,5,6.5
2,A,202307,18,2010-05-14,5,1.75
2,A,202307,18,2010-05-21,5,13.25
2,A,202307,18,2010-05-28,5,5.3
2,A,202307,18,2010-06-04,6,29.0
2,A,202307,18,2010-06-11,6,3.0
2,A,202307,18,2010-06-18,6,1.0
2,A,202307,18,2010-08-27,8,103.0
2,A,202307,18,2010-09-03,9,251.0
2,A,202307,18,2010-09-10,9,1083.84
2,A,202307,18,2010-09-17,9,3857.76
2,A,202307,18,2010-09-24,9,5123.79
2,A,202307,18,2010-10-01,10,6984.65
2,A,202307,18,2010-10-08,10,10066.17
2,A,202307,18,2010-10-15,10,11932.85
2,A,202307,18,2010-10-22,10,16786.47
2,A,202307,18,2010-10-29,10,37559.42
2,A,202307,18,2010-11-05,11,17527.96
2,A,202307,18,2010-11-12,11,13540.66
2,A,202307,18,2010-11-19,11,22929.94
2,A,202307,18,2010-11-26,11,49045.82
2,A,202307,18,2010-12-03,12,71185.71
2,A,202307,18,2010-12-10,12,64334.44
2,A,202307,18,2010-12-17,12,52321.19
2,A,202307,18,2010-12-24,12,41304.01
2,A,202307,18,2010-12-31,12,33799.07
2,A,202307,18,2011-01-07,1,7422.14
2,A,202307,18,2011-01-14,1,1054.9
2,A,202307,18,2011-01-21,1,1828.89
2,A,202307,18,2011-01-28,1,2904.6
2,A,202307,18,2011-02-04,2,4373.45
2,A,202307,18,2011-02-11,2,18434.68
2,A,202307,18,2011-02-18,2,26498.6
2,A,202307,18,2011-02-25,2,825.21
2,A,202307,18,2011-03-04,3,46.6
2,A,202307,18,2011-03-11,3,3.4
2,A,202307,18,2011-03-18,3,958.23
2,A,202307,18,2011-03-25,3,1889.35
2,A,202307,18,2011-04-01,4,1905.69
2,A,202307,18,2011-04-08,4,2813.81
2,A,202307,18,2011-04-15,4,6619.28
2,A,202307,18,2011-04-22,4,18087.17
2,A,202307,18,2011-04-29,4,9838.95
2,A,202307,18,2011-05-06,5,1082.76
2,A,202307,18,2011-05-13,5,105.97
2,A,202307,18,2011-06-03,6,0.1
2,A,202307,18,2011-07-22,7,3.0
2,A,202307,18,2011-08-26,8,29.91
2,A,202307,18,2011-09-02,9,22.07
2,A,202307,18,2011-09-09,9,997.82
2,A,202307,18,2011-09-16,9,4402.47
2,A,202307,18,2011-09-23,9,5256.94
2,A,202307,18,2011-09-30,9,5854.88
2,A,202307,18,2011-10-07,10,9703.12
2,A,202307,18,2011-10-14,10,11484.48
2,A,202307,18,2011-10-21,10,15682.44
2,A,202307,18,2011-10-28,10,26898.37
2,A,202307,18,2011-11-04,11,25749.47
2,A,202307,18,2011-11-11,11,14970.51
2,A,202307,18,2011-11-18,11,18648.9
2,A,202307,18,2011-11-25,11,50925.45
2,A,202307,18,2011-12-02,12,71401.56
2,A,202307,18,2011-12-09,12,56172.54
2,A,202307,18,2011-12-16,12,50865.48
2,A,202307,18,2011-12-23,12,38458.19
2,A,202307,18,2011-12-30,12,36279.02
2,A,202307,18,2012-01-06,1,11130.93
2,A,202307,18,2012-01-13,1,2363.09
2,A,202307,18,2012-01-20,1,2088.13
2,A,202307,18,2012-01-27,1,2345.21
2,A,202307,18,2012-02-03,2,4159.51
2,A,202307,18,2012-02-10,2,12431.69
2,A,202307,18,2012-02-17,2,33202.85
2,A,202307,18,2012-02-24,2,3278.68
2,A,202307,18,2012-03-02,3,1710.87
2,A,202307,18,2012-03-09,3,1909.03
2,A,202307,18,2012-03-16,3,2414.56
2,A,202307,18,2012-03-23,3,3237.63
2,A,202307,18,2012-03-30,3,5961.59
2,A,202307,18,2012-04-06,4,19149.78
2,A,202307,18,2012-04-13,4,8991.99
2,A,202307,18,2012-04-20,4,370.8
2,A,202307,18,2012-04-27,4,0.1
2,A,202307,18,2012-05-11,5,0.1
2,A,202307,18,2012-05-18,5,0.1
2,A,202307,18,2012-06-01,6,-1.97
2,A,202307,18,2012-07-27,7,-3.03
2,A,202307,18,2012-08-03,8,14.91
2,A,202307,18,2012-08-10,8,20.91
2,A,202307,18,2012-08-17,8,6.97
2,A,202307,18,2012-08-24,8,66.67
2,A,202307,18,2012-08-31,8,568.28
2,A,202307,18,2012-09-07,9,1120.08
2,A,202307,18,2012-09-14,9,2626.17
2,A,202307,18,2012-09-21,9,7678.69
2,A,202307,18,2012-09-28,9,10341.89
2,A,202307,18,2012-10-05,10,13504.84
2,A,202307,18,2012-10-12,10,17327.28
2,A,202307,18,2012-10-19,10,20327.21
2,A,202307,18,2012-10-26,10,26085.43
2,A,202307,19,2010-02-05,2,4891.96
2,A,202307,19,2010-02-12,2,3713.47
2,A,202307,19,2010-02-19,2,4488.64
2,A,202307,19,2010-02-26,2,5016.24
2,A,202307,19,2010-03-05,3,4658.09
2,A,202307,19,2010-03-12,3,4116.18
2,A,202307,19,2010-03-19,3,4605.53
2,A,202307,19,2010-03-26,3,4241.32
2,A,202307,19,2010-04-02,4,4176.03
2,A,202307,19,2010-04-09,4,2972.01
2,A,202307,19,2010-04-16,4,3549.69
2,A,202307,19,2010-04-23,4,4050.41
2,A,202307,19,2010-04-30,4,4231.33
2,A,202307,19,2010-05-07,5,4143.68
2,A,202307,19,2010-05-14,5,3437.11
2,A,202307,19,2010-05-21,5,4093.77
2,A,202307,19,2010-05-28,5,3077.89
2,A,202307,19,2010-06-04,6,4087.01
2,A,202307,19,2010-06-11,6,3684.37
2,A,202307,19,2010-06-18,6,2950.46
2,A,202307,19,2010-06-25,6,2987.55
2,A,202307,19,2010-07-02,7,3999.53
2,A,202307,19,2010-07-09,7,4116.62
2,A,202307,19,2010-07-16,7,4878.77
2,A,202307,19,2010-07-23,7,4589.07
2,A,202307,19,2010-07-30,7,4244.78
2,A,202307,19,2010-08-06,8,4061.96
2,A,202307,19,2010-08-13,8,4589.26
2,A,202307,19,2010-08-20,8,4632.26
2,A,202307,19,2010-08-27,8,4137.69
2,A,202307,19,2010-09-03,9,4137.17
2,A,202307,19,2010-09-10,9,5330.96
2,A,202307,19,2010-09-17,9,5856.07
2,A,202307,19,2010-09-24,9,5079.03
2,A,202307,19,2010-10-01,10,5888.99
2,A,202307,19,2010-10-08,10,5269.76
2,A,202307,19,2010-10-15,10,4868.32
2,A,202307,19,2010-10-22,10,5724.64
2,A,202307,19,2010-10-29,10,6531.14
2,A,202307,19,2010-11-05,11,4887.69
2,A,202307,19,2010-11-12,11,5681.41
2,A,202307,19,2010-11-19,11,5234.23
2,A,202307,19,2010-11-26,11,5555.78
2,A,202307,19,2010-12-03,12,6206.07
2,A,202307,19,2010-12-10,12,6748.27
2,A,202307,19,2010-12-17,12,6338.33
2,A,202307,19,2010-12-24,12,5873.94
2,A,202307,19,2010-12-31,12,3282.9
2,A,202307,19,2011-01-07,1,4036.13
2,A,202307,19,2011-01-14,1,3047.8
2,A,202307,19,2011-01-21,1,4380.97
2,A,202307,19,2011-01-28,1,4165.72
2,A,202307,19,2011-02-04,2,4039.44
2,A,202307,19,2011-02-11,2,5785.33
2,A,202307,19,2011-02-18,2,5287.47
2,A,202307,19,2011-02-25,2,4506.85
2,A,202307,19,2011-03-04,3,4588.08
2,A,202307,19,2011-03-11,3,4336.65
2,A,202307,19,2011-03-18,3,3666.68
2,A,202307,19,2011-03-25,3,3675.47
2,A,202307,19,2011-04-01,4,4046.72
