246111,250915,W-231561,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9621,,,"CARD SOUND",,,FL2538808048219960304,"CARD SOUND",,1996,2450146.5,64,1400,9.0,Miscellaneous,2450151.5,69,1800,3040.0,F,25.38506,-80.48217,7.0,STATE,FL,,,,""
246128,250932,W-231587,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9647,,,"STAR GROVE",,,,,,1996,2450211.5,129,1700,9.0,Miscellaneous,2450215.5,133,1800,1121.0,F,25.539996,-80.591023,3.0,NPS,FL,,,,""
246193,250997,W-231680,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9760,,,"N. RIVER",,,,,,1997,2450667.5,219,1630,1.0,Lightning,,,,1046.0,F,25.345068,-80.872281,3.0,NPS,FL,,,,""
246236,251041,W-231764,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9851,,,"LOSTMANS 1",,,,,,1998,2450987.5,174,1200,1.0,Lightning,,,,1460.0,F,25.614898,-81.15859,3.0,NPS,FL,,,,""
246251,251056,W-231785,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9872,,,"DEAD DOG",,,,,,1998,2451020.5,207,1900,9.0,Miscellaneous,2451022.5,209,1800,1270.0,F,25.580513,-80.580528,3.0,NPS,FL,,,,""
246261,251066,W-231805,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9892,,,"RUTSKI 2",,,FL2554008057319981031,"RUTSKI 2",,1998,2451117.5,304,1415,9.0,Miscellaneous,2451117.5,304,2359,1089.0,F,25.527925,-80.570607,3.0,NPS,FL,,,,""
246290,251095,W-231852,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9940,,,BROWN,FL-EVP-9940,"Brown Fire",,,,1999,2451307.5,129,1700,1.0,Lightning,2451314.5,136,2359,1565.0,F,25.422778,-80.727082,3.0,NPS,FL,,,,""
246298,251103,W-231868,FED,DOI-WFMI,NPS,USFLEVP,"Everglades National Park",FLEVP,"Everglades National Park",9957,,,"LOSTMAN'S",FL-EVP-99030,"Lostman's Fire",,,,1999,2451333.5,155,2359,1.0,Lightning,,,,3155.0,F,25.526833,-81.147694,3.0,NPS,FL,,,,""
246814,251667,W-516125,FED,DOI-WFMI,BIA,USAKAKA,"Alaska Regional Office",AKAKA,"Alaska Regional Office",13,,B2Z8,SADDLE,,,AK6207315901020050802,SADDLE,,2005,2453584.5,214,1759,1.0,Lightning,2453614.5,244,1550,121149.0,G,62.1167,-159.15,1.0,BLM,AK,,,,""
246815,251682,W-595427,FED,DOI-WFMI,BIA,USAKAKA,"Alaska Regional Office",AKAKA,"Alaska Regional Office",7,,EY99,"WINTER TRAIL",AK-SWS-904282,"Winter Trail",AK6162315989220090617,"WINTER TRAIL",,2009,2454999.5,168,1550,4.0,Campfire,2455008.5,177,1200,2310.0,F,61.59,-159.8375,1.0,BLM,AK,,,,""
246816,251685,W-594725,FED,DOI-WFMI,BIA,USAKAKA,"Alaska Regional Office",AKAKA,"Alaska Regional Office",5,,E0Q5,"GAGARYAH 2",AK-SWS-904364,"Gagaryah #2",AK6169715522120090703,"GAGARYAH 2",,2009,2455015.5,184,1458,1.0,Lightning,2455060.5,229,1615,19690.0,G,61.6528,-155.3783,1.0,BLM,AK,,,,""
246817,251686,W-595430,FED,DOI-WFMI,BIA,USAKAKA,"Alaska Regional Office",AKAKA,"Alaska Regional Office",8,,E0NZ,"BIG RIVER",AK-SWS-904361,"Big River",AK6227615474820090705,"BIG RIVER",,2009,2455017.5,186,1735,1.0,Lightning,2455080.5,249,1500,33262.0,G,62.2794,-154.7431,1.0,BLM,AK,,,,""
246832,251706,W-386980,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",42,,,HARDEN,OK-MAA-00092,HARDEN,OK3452409661920000919,HARDEN,,2000,2451806.5,263,1600,9.0,Miscellaneous,2451807.5,264,2300,2060.0,F,34.4834,-96.6169,8.0,PRIVATE,OK,,,,""
246897,251771,W-387139,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",17,,A0WB,"CHE HARJO",OK-WEA-004020,CHE-HARJO,OK-WEA-004020-20040322,CHE-HARJO,,2004,2453086.5,82,1900,5.0,"Debris Burning",2453087.5,83,2359,1320.0,F,35.3723,-96.495,2.0,BIA,OK,,,,""
246928,251803,W-501124,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",20,,BL4Q,DRUMMON,OK-CHA-005020,DRUMMON,,,,2005,2453453.5,83,1630,7.0,Arson,2453453.5,83,1830,2000.0,F,34.0212,-97.7531,8.0,PRIVATE,OK,,,,""
246936,251811,W-501131,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",25,,BNL3,CLEMSCOTT,OK-CHA-005025,CLEMSCOTT,,,,2005,2453468.5,98,1700,9.0,Miscellaneous,2453468.5,98,1830,1000.0,F,34.3343,-97.4575,2.0,BIA,OK,,,,""
246957,251832,W-517633,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",56,,B9JT,ANTIOCH,OK-CHA-005056,Antioch,OK3469209737620051127,ANTIOCH,,2005,2453701.5,331,1200,9.0,Miscellaneous,2453705.5,335,1800,7000.0,G,34.7189,-97.3819,8.0,PRIVATE,OK,,,,""
246980,251855,W-517677,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",80,,B97B,GREENWOOD,,,OK3437909675320051227,"MILL CREEK",,2005,2453731.5,361,1200,1.0,Lightning,2453731.5,361,1930,1500.0,F,34.3608,-96.7233,2.0,BIA,OK,,,,""
247003,251878,W-520102,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",1005,,CMC6,RATLIFFCIT,OK-OKS-06-60020,"RATLIFF CITY",OK3441509746320060112,"RATLIFF CITY",,2006,2453747.5,12,1410,9.0,Miscellaneous,2453756.5,21,2006,19200.0,G,34.4486,-97.4972,8.0,PRIVATE,OK,,,,""
247014,251890,W-520105,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",1008,,CMC9,ARKANSASLE,,,OK3402109785620060118,ARKANSASLE,,2006,2453753.5,18,1300,9.0,Miscellaneous,2453753.5,18,2359,2360.0,F,34.0219,-97.8422,2.0,BIA,OK,,,,""
247051,251927,W-537917,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",6071,,CDD5,"BIA EMPIRE",OK-OKS-06-6053,Empire,,,,2006,2453795.5,60,0940,9.0,Miscellaneous,2453796.5,61,1600,8000.0,G,34.4722,-97.9594,8.0,PRIVATE,OK,,,,""
247052,251928,W-518156,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",72,,CDV6,BIALOCO,OK-OKS-06-6054,Loco,,,,2006,2453796.5,61,0750,2.0,"Equipment Use",2453800.5,65,1500,7880.3,G,34.3006,-97.6794,2.0,BIA,OK,,,,""
247243,252120,W-528174,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",256,,C4FJ,"TURNER FALLS #3",OK-CHA-006256,"Turner  Falls #3",,,,2006,2453964.5,229,1310,7.0,Arson,2453972.5,237,1800,1423.0,F,34.4417,-97.1342,8.0,PRIVATE,OK,,,,""
247291,252170,W-539350,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",8,,C9SA,"SILO CAMP",OK-CHA-007008,"SILO CAMP",,,,2007,2454155.5,55,1430,9.0,Miscellaneous,2454156.5,56,0200,1680.0,F,34.0419,-96.4905,8.0,PRIVATE,OK,,,,""
247363,252242,W-555539,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",54,,D3EK,"EAST WAURIKA",OK-CHA-008054,"EAST WAURIKA",OK3414609793720080129,"EAST WAURIKA",,2008,2454494.5,29,1130,7.0,Arson,2454495.5,30,1800,2100.0,F,34.1583,-97.9383,8.0,PRIVATE,OK,,,,""
247365,252244,W-555703,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",52,,D3DL,DUNDEE,OK-CHA-008052,DUNDEE,OK3420709752920080129,DUNDEE,,2008,2454494.5,29,1207,5.0,"Debris Burning",2454494.5,29,1730,1149.7,F,34.2233,-97.5447,8.0,PRIVATE,OK,,,,""
247381,252260,W-555755,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",80,,D3K2,"LOCO SPREAD",,,,,,2008,2454501.5,36,1323,11.0,Powerline,2454502.5,37,0202,1589.2,F,34.1672,-97.2522,2.0,BIA,OK,,,,""
247402,252281,W-556258,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",89,,D3RQ,"JUMP MASTER",OK-CHA-008087,"Jump Master",,,,2008,2454521.5,56,1728,7.0,Arson,2454523.5,58,1200,1400.0,F,34.53,-97.7692,9.0,TRIBAL,OK,,,,""
247459,252338,W-556320,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",141,,D38R,"RATCLIFF CITY",OK-OKS-08-40020,Ratliff,,,,2008,2454537.5,72,1430,7.0,Arson,2454540.5,75,1200,2500.0,F,34.6322,-97.5333,7.0,STATE,OK,,,,""
247460,252339,W-556319,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",140,,D36Y,"ARBUCKLE MOUNTAINS",OK-CHA-008140,"ARBUCKLE MOUNTAINS",OK3447409730120080312,"ARBUCKLE MOUNTAINS",,2008,2454537.5,72,1700,5.0,"Debris Burning",2454540.5,75,1800,4500.0,F,34.46,-97.3133,2.0,BIA,OK,,,,""
247499,252378,W-578169,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",190,,EDX4,MCMILLAN,OK-CWU-08-00005,McMillen,OK3427909682120080725,MCMILLEN,,2008,2454672.5,207,1300,9.0,Miscellaneous,2454675.5,210,1300,2640.0,F,34.2745,-96.83928,8.0,PRIVATE,OK,,,,""
247569,252448,W-585125,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",9031,,ES8R,"BLUE RIVER",,,OK3436509660920090318,"BLUE RIVER",,2009,2454908.5,77,1400,5.0,"Debris Burning",2454908.5,77,2200,1645.0,F,34.3608,-96.5956,8.0,PRIVATE,OK,,,,""
247572,252451,W-588012,FED,DOI-WFMI,BIA,USOKCHA,"Chickasaw Agency",OKCHA,"Chickasaw Agency",9033,,ET6N,"BRUSHY MOUNTAIN FIRE",OK-CHA-009033,"Brushy Mountain",OK3405309731220090409,"BRUSHY MOUNTAIN",,2009,2454930.5,99,1317,5.0,"Debris Burning",2454936.5,105,1900,8000.0,G,34.0608,-97.3392,8.0,PRIVATE,OK,,,,""
247630,252510,W-389558,FED,DOI-WFMI,TRIBE,USOKCNA,"Cherokee Nation Tribe",OKCNA,"Cherokee Nation Tribe",43,,,"CNA RES #7",,,,,,2000,2451807.5,264,1100,7.0,Arson,2451808.5,265,0130,1200.0,F,35.6254,-94.6249,8.0,PRIVATE,OK,,,,""
247922,252806,W-514070,FED,DOI-WFMI,TRIBE,USOKCNA,"Cherokee Nation Tribe",OKCNA,"Cherokee Nation Tribe",85,,B9E5,"HOLT MTN",OK-OKS-05-40313,"Holt Mtn. Fire",OK3539209517220051120,"HOLT MTN",,2005,2453694.5,324,0830,7.0,Arson,2453697.5,327,2300,3220.0,F,35.3711,-95.1783,2.0,BIA,OK,,,,""
247961,252845,W-518159,FED,DOI-WFMI,TRIBE,USOKCNA,"Cherokee Nation Tribe",OKCNA,"Cherokee Nation Tribe",1,,CCN8,"WAINWRIGHT 2",,,,,,2006,2453742.5,7,0800,9.0,Miscellaneous,2453743.5,8,0600,3110.0,F,35.6105,-95.4817,2.0,BIA,OK,,,,""
248157,253045,W-538015,FED,DOI-WFMI,TRIBE,USOKCNA,"Cherokee Nation Tribe",OKCNA,"Cherokee Nation Tribe",6014,,C89Y,"HARPER SWAMP",OK-OKS-40324,"Hensley Mtn",,,,2006,2453948.5,213,1435,7.0,Arson,2453949.5,214,2000,3960.0,F,35.3622,-95.35,2.0,BIA,OK,,,,""
248733,253631,W-387676,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",5,,A0CZ,DUSTIN,OK-OMA-004003,Dustin,OK3525809608620040222,DUSTIN,,2004,2453057.5,53,1300,7.0,Arson,2453057.5,53,2359,2000.0,F,35.2693,-96.0736,2.0,BIA,OK,,,,""
248770,253668,W-518786,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",28,,B83E,THOSMAYES,OK-OMA-005028,"Thos Mayes",,,,2005,2453682.5,312,1300,9.0,Miscellaneous,2453684.5,314,1600,1740.0,F,35.6683,-96.3686,2.0,BIA,OK,,,,""
248772,253670,W-514034,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",31,,B89N,LARNEY,OK-OMA-005031,LARNEY,,,,2005,2453683.5,313,0900,5.0,"Debris Burning",2453687.5,317,1800,1480.0,F,35.1169,-96.0417,2.0,BIA,OK,,,,""
248781,253679,W-514035,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",35,,B9AW,SIMPSONTIG,OK-OMA-005035,"SIMPSON TIGER",OK3514109602820051117,"SIMPSON TIGER",,2005,2453691.5,321,1130,7.0,Arson,2453694.5,324,2300,4080.0,F,35.1883,-96.0447,2.0,BIA,OK,,,,""
248783,253681,W-514040,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",36,,B9B5,PROCTOR,OK-OMA-005036,PROCTOR,OK3520009598720051117,PROCTOR,,2005,2453691.5,321,1400,7.0,Arson,2453693.5,323,2300,7680.0,G,35.2269,-95.975,2.0,BIA,OK,,,,""
248786,253684,W-516485,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",44,,B9B8,"N CANADIAN",OK-OMA-005044,"NORTH CANADIAN",OK3531509606420051119,"NORTH CANADIAN",,2005,2453693.5,323,1030,7.0,Arson,2453696.5,326,2000,2300.0,F,35.3197,-96.0344,8.0,PRIVATE,OK,,,,""
248787,253685,W-514038,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",57,,B9EQ,BRUSHHILL2,OK-OMA-005057,"BRUSHILL #2",,,,2005,2453693.5,323,1500,7.0,Arson,2453698.5,328,2130,3000.0,F,35.4194,-95.75,8.0,PRIVATE,OK,,,,""
248801,253699,W-514052,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",54,,B9EH,MEADOW,OK-OMA-005054,MEADOW,OK3548609583720051124,MEADOW,,2005,2453698.5,328,0930,7.0,Arson,2453699.5,329,1900,3020.0,F,35.4878,-95.84,8.0,PRIVATE,OK,,,,""
248813,253711,W-514053,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",68,,B9GR,BEARDEN,OK-OMA-005068,"BEAR DEN",OK3532009636920051127,"BEAR DEN","VELMA COMPLEX",2005,2453701.5,331,0900,5.0,"Debris Burning",2453703.5,333,1800,9429.0,G,35.3522,-96.3703,2.0,BIA,OK,,,,""
248814,253712,W-514057,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",76,,B9KK,HIGHSPRING,OK-OMA-005076,"HIGH SPRINGS",OK3554709576820051127,"HIGH SPRINGS",,2005,2453701.5,331,1000,7.0,Arson,2453703.5,333,1400,1500.0,F,35.5305,-95.7622,8.0,PRIVATE,OK,,,,""
248815,253713,W-514059,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",78,,B9KN,HANNA,OK-OKS-05-40320,"Hanna Fire",OK3535509584120051127,HANNA,,2005,2453701.5,331,1030,7.0,Arson,2453704.5,334,0300,5121.0,G,35.3333,-95.8625,8.0,PRIVATE,OK,,,,""
248816,253714,W-519879,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",1002,,CMB7,FLATROCKCO,OK-OKS-05-40317,"Flat Rock Fire",OK3610309529720051127,"FLAT ROCK",,2005,2453701.5,331,1125,9.0,Miscellaneous,2453701.5,331,2000,5120.0,G,36.1292,-95.3147,8.0,PRIVATE,OK,,,,""
248818,253716,W-516490,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",79,,B9KP,FEATHER,OK-OMA-005079,"FEATHER ",,,,2005,2453701.5,331,1400,7.0,Arson,2453705.5,335,1200,1420.0,F,35.5442,-95.7833,8.0,PRIVATE,OK,,,,""
248820,253718,W-514061,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",71,,B9JQ,DRIPPNGSPR,OK-OMA-005071,"Dripping Springs",OK3559009614320051127,"DRIPPING SPRING","VELMA COMPLEX",2005,2453701.5,331,1400,7.0,Arson,2453705.5,335,1200,9080.0,G,35.6008,-96.108,2.0,BIA,OK,,,,""
248821,253719,W-516488,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",75,,B9KG,NORTHFORTY,OK-OMA-005075,"North Forty",OK3548609583720051124,MEADOW,,2005,2453701.5,331,1500,7.0,Arson,2453701.5,331,2200,1500.0,F,35.4583,-95.8403,8.0,PRIVATE,OK,,,,""
248827,253726,W-518839,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",85,,B9MG,"FACTOR MTN",OK-OMA-0050,"FACTOR MOUNTAIN",OK3504809614720051201,"FACTOR MOUNTAIN",,2005,2453705.5,335,1158,9.0,Miscellaneous,2453707.5,337,1800,2642.0,F,35.0639,-96.1419,2.0,BIA,OK,,,,""
248843,253742,W-518112,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",2,,B93C,SHAMROCK,OK-OMA-006002,Shamrock,OK3594509658120060101,SHAMROCK,,2006,2453736.5,1,1212,7.0,Arson,2453736.5,1,1400,5000.0,G,35.9392,-96.603,2.0,BIA,OK,,,,""
248844,253743,W-518115,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",3,,B93D,WAINWRIGHT,OK-OKS-06-40302,"Wainwright Fire",,,,2006,2453736.5,1,1223,7.0,Arson,2453736.5,1,2200,8080.0,G,35.6625,-95.603,2.0,BIA,OK,,,,""
248846,253745,W-518119,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",5,,B94D,PRAGUE,OK-OMA-006005,Prague,OK3559109662820060101,PRAGUE,,2006,2453736.5,1,1340,7.0,Arson,2453737.5,2,1800,16423.0,G,35.5758,-96.5644,2.0,BIA,OK,,,,""
248847,253746,W-518121,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",6,,B94F,WELTY,OK-OKS-06-60006,WELTY,OK3578109644120060101,WELTY,,2006,2453736.5,1,1343,7.0,Arson,2453742.5,7,1600,3840.0,F,35.733,-96.5033,2.0,BIA,OK,,,,""
248848,253747,W-518124,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",7,,B94G,"OKEMAH LK",OK-OKS-06-60007,"OKEMAH LAKE FIRE",,,,2006,2453736.5,1,1426,7.0,Arson,2453738.5,3,1600,1730.0,F,35.5305,-96.0405,2.0,BIA,OK,,,,""
248850,253749,W-538032,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",122,,C6UZ,ARLINGTON,OK-OKS-06-60004,"CASHION COMPLEX",,,"CASHION COMPLEX",2006,2453736.5,1,1730,7.0,Arson,2453738.5,3,1600,14000.0,G,35.5494,-96.1608,2.0,BIA,OK,,,,""
248851,253750,W-519852,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",4,,B93N,"KELLYVILLE 3",OK-OMA-006004,"Kellyville #3",OK3598409624420060101,"KELLYVILLE 3",,2006,2453736.5,1,1900,7.0,Arson,2453736.5,1,2300,1500.0,F,35.9967,-96.2417,2.0,BIA,OK,,,,""
248856,253755,W-529036,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",103,,CAJ5,NUKAKA,,,,,,2006,2453743.5,8,1110,7.0,Arson,2453745.5,10,1200,1500.0,F,35.6583,-96.0833,7.0,STATE,OK,,,,""
248857,253756,W-534366,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",55,,CAQ8,"EAST HENRYETTA 2",OK-OKS-06-60018,HENRYETTA,,,,2006,2453744.5,9,1600,7.0,Arson,2453745.5,10,1300,2000.0,F,35.3839,-95.8983,8.0,PRIVATE,OK,,,,""
248910,253809,W-519876,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",1005,,CMB1,"BALD HILL",,,OK3572609588920060326,"BALD HILL",,2006,2453820.5,85,1025,9.0,Miscellaneous,2453821.5,86,2000,1080.0,F,35.7447,-95.8553,2.0,BIA,OK,,,,""
248925,253824,W-534273,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",36,,CF0H,"MCMILLIN RANCH",,,OK3584009648220060407,"MCMILLIN RANCH",,2006,2453832.5,97,1515,7.0,Arson,2453832.5,97,1900,1203.0,F,35.8328,-96.4669,8.0,PRIVATE,OK,,,,""
248926,253825,W-534277,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",37,,CF8U,"WALKER FIRE",OK-OMA-006079,WALKER,BIA-EOROKOMA-37-20060409,"WALKER FIRE",,2006,2453834.5,99,1800,7.0,Arson,2453838.5,103,1600,2300.0,F,35.668,-96.3003,8.0,PRIVATE,OK,,,,""
248927,253826,W-534281,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",38,,CF8Y,"ROCKY HILL",OK-OMA-006080,"ROCKY HILL",OK3567009624020060409,"ROCKY HILL",,2006,2453834.5,99,2300,7.0,Arson,2453835.5,100,1600,2100.0,F,35.6825,-96.223,8.0,PRIVATE,OK,,,,""
248928,253827,W-534283,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",39,,CGJ3,DANIELS,OK-OMA-006081,DANIELS,OK3550809641820060410,DANIELS,,2006,2453835.5,100,1900,7.0,Arson,2453838.5,103,1400,4100.0,F,35.5103,-96.4136,2.0,BIA,OK,,,,""
249202,254104,W-556739,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",185,,D4KZ,COYOTE,OK-OMA-008185,COYOTE,,,,2008,2454547.5,82,2000,7.0,Arson,2454547.5,82,2300,2500.0,F,35.32,-96.2814,2.0,BIA,OK,,,,""
249206,254108,W-556743,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",189,,D4L7,"COAL CREEK",OK-OMA-008189,"COAL CREEK",,,,2008,2454549.5,84,1500,7.0,Arson,2454549.5,84,2100,1500.0,F,35.7689,-95.8728,2.0,BIA,OK,,,,""
249240,254142,W-582309,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",233,,EN37,"SAND CREEK",OK-OMA-008233,"Sand Creek",OK3528909610420081030,"SAND CREEK",,2008,2454769.5,304,1700,9.0,Miscellaneous,2454782.5,317,1700,1000.0,F,35.2778,-96.1119,2.0,BIA,OK,,,,""
249289,254191,W-584566,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",31,,ER8X,"BURNT TRUST",,,OK3517009596320090223,"BURNT TRUST",,2009,2454885.5,54,1400,7.0,Arson,2454892.5,61,1700,1120.0,F,35.2028,-95.9944,2.0,BIA,OK,,,,""
249302,254204,W-584692,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",44,,ESK9,"FRANCIS FIRE",OK-OMA-009044,Francis,,,,2009,2454895.5,64,1145,7.0,Arson,2454899.5,68,1700,2615.0,F,35.8819,-96.3158,2.0,BIA,OK,,,,""
249303,254205,W-585024,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",43,,ESH3,"DEEP FORK",OK-OMA-009043,"Deep Fork",,,,2009,2454895.5,64,1330,7.0,Arson,2454898.5,67,1400,3000.0,F,35.6555,-96.5097,2.0,BIA,OK,,,,""
249310,254212,W-585023,FED,DOI-WFMI,BIA,USOKOMA,"Okmulgee Field Office",OKOMA,"Okmulgee Field Office",49,,ESY8,"FLAT ROCK",OK-ECU-09-40012,Clearview,,,,2009,2454901.5,70,1115,7.0,Arson,2454901.5,70,2130,1280.0,F,35.3867,-96.1992,2.0,BIA,OK,,,,""
249331,254233,W-387358,FED,DOI-WFMI,BIA,USOKOSA,"Osage Agency",OKOSA,"Osage Agency",1,,,BIGELK,,,OK3635709629020000101,BIGELK,,2000,2451544.5,1,1200,10.0,Fireworks,2451545.5,2,0100,7320.0,G,36.3765,-96.2922,2.0,BIA,OK,,,,""
249358,254261,W-387392,FED,DOI-WFMI,BIA,USOKOSA,"Osage Agency",OKOSA,"Osage Agency",36,,,"WILD CREEK",,,OK3664709676520000921,"WILD CREEK",,2000,2451808.5,265,1400,7.0,Arson,2451809.5,266,2000,3640.0,F,36.6084,-96.7617,2.0,BIA,OK,,,,""
249360,254263,W-387388,FED,DOI-WFMI,BIA,USOKOSA,"Osage Agency",OKOSA,"Osage Agency",32,,,"BOAR CREEK",OK-OKS-00129,"BOAR CREEK",OK3632809633720001012,"BOAR CREEK",,2000,2451829.5,286,1547,7.0,Arson,2451830.5,287,0800,5760.0,G,36.2709,-96.332,2.0,BIA,OK,,,,""
249373,254276,W-387413,FED,DOI-WFMI,BIA,USOKOSA,"Osage Agency",OKOSA,"Osage Agency",21,,,"BUCK CREEK",OK-MAA-01024,"BUCK CREEK",,,,2001,2451992.5,83,1600,5.0,"Debris Burning",2451993.5,84,2200,2300.0,F,36.3198,-96.3236,2.0,BIA,OK,,,,""
249375,254278,W-387410,FED,DOI-WFMI,BIA,USOKOSA,"Osage Agency",OKOSA,"Osage Agency",18,,,"BOSTON SO.",OK-MAA-01023,"BOSTON POOL",,,,2001,2451992.5,83,2300,5.0,"Debris Burning",2451996.5,87,2200,1754.0,F,36.3437,-96.487,2.0,BIA,OK,,,,""
